Condition;File;Line number
experimental;/opt/indico/src/indico/modules/events/management/templates/event_contact_info.html;63
experimental;/opt/indico/src/indico/modules/events/management/templates/event_contact_info.html;65
experimental;/opt/indico/src/indico/modules/events/management/templates/event_contact_info.html;66
experimental;/opt/indico/src/indico/modules/events/management/templates/event_contact_info.html;67
experimental;/opt/indico/src/indico/modules/events/management/templates/event_contact_info.html;68
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/__init__.py;31
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/__init__.py;32
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/__init__.py;33
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/__init__.py;39
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/__init__.py;40
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/manage.py;37
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/manage.py;38
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/manage.py;39
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/manage.py;40
experimental;/opt/indico/src/indico/modules/events/timetable/controllers/manage.py;41
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;24
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;25
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;26
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;27
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;30
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;31
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;32
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;33
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;34
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;35
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;36
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;37
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;38
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;39
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;40
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;41
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;42
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;43
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;44
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;45
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;63
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;65
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;321
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;322
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;323
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;324
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;325
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;326
experimental;/opt/indico/src/indico/modules/events/timetable/legacy.py;327
experimental;/opt/indico/src/indico/modules/events/contributions/models/contributions.py;412
experimental;/opt/indico/src/indico/modules/events/sessions/models/sessions.py;159
experimental;/usr/lib/python3.9/calendar.py;158
experimental;/opt/indico/src/indico/modules/events/timetable/views/__init__.py;35
experimental;/opt/indico/src/indico/modules/events/timetable/views/__init__.py;36
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;1
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;2
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;4
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;5
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;6
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;7
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;8
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;10
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;11
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;13
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;14
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;15
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;16
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;17
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;18
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;20
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;21
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;22
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;23
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;24
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;26
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;27
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;28
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;30
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;31
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;32
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;33
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;34
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;36
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;37
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;39
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;41
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;42
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;43
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;44
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;45
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;47
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;48
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;49
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;50
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;51
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;52
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;53
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;54
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;56
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;57
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;62
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;63
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;64
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;66
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;67
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;68
experimental;/opt/indico/src/indico/modules/events/timetable/templates/management.html;69
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;1
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;2
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;4
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;5
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;6
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;7
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;8
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;10
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;11
experimental;/opt/indico/src/indico/modules/events/timetable/templates/_timetable.html;12
